GHGRP ID,Landfill ID,landfill_name,Landfill Alias,us_state,Physical Address,City,County,Zip Code,Latitude,Longitude,Military Landfill?,On Tribal Land?,Anaerobic Digester?,Composting?,Solar Project?,Wind Project?,Ownership Type,Landfill Owner Organization(s),Landfill Operator Organization,Year Landfill Opened,Landfill Closure Year,Current Landfill Status,Design Landfill Area (acres),Current Landfill Area (acres),Design Landfill Depth (feet),Current Landfill Depth (feet),Landfill Design Capacity (tons),waste_in_place,waste_in_place_year,annual_waste_acceptance,Annual Waste Acceptance Year,Does LF Recirculate Leachate?,Leachate Recirc Frequency (Past 10 Yrs),Permitted as RD&D LF?,LFG Generated (mmscfd),LFG Collection System In Place?,LFG Collected (mmscfd),LFG Collected Year,Percent Methane,Flares in Place?,Number of Flares,LFG Flared (mmscfd),LFG Flared Year,Gas Collection System Comments,Projected Direct Reductions (MMTCO2e/yr) - MW,Projected Avoided Reductions (MMTCO2e/yr) - MW,Project ID,Current Project Status,Project Name,Project Start Date,Project Shutdown Date,Project Type Category,LFG Energy Project Type,RNG Delivery Method,LFG Use Details,Actual MW Generation,Rated MW Capacity,LFG Flow to Project (mmscfd),Potential End Users,End User(s),Project Developer(s),Project Owner(s),Product Supplier(s),Self-Developed,Current Year Emission Reductions (MMTCO2e/yr) - Direct,Current Year Emission Reductions (MMTCO2e/yr) - Avoided
1003265,17,Salem Landfill,"Opelika Sanitary LF; Salem Waste Disposal, Inc. MSWLF",AL,4210 Lee Road 183,Opelika,Lee,36804,32.65347,-85.2636,No,No,No,No,No,No,Private,"Waste Management, Inc.","Waste Management, Inc.",1985,2099,Open,222,107,,,"35,878,843","12,171,155",2019,"317,682",2019,No,Not used,No,4.93,Yes,2.64,2019,47.7,Yes,1,2.64,2019,"2012-81 wells, system capacity=2500 scfm.",0.2147,0.0249,72-0,Candidate,,,,Unknown,Unknown,,,,,,,,,,,No,,
1006304,2410,Sand Valley Landfill,"Lebanon Landfill; GEK, Inc.",AL,3345 County Road 209,Collinsville,DeKalb,35961,34.342,-85.862,No,No,No,No,No,No,Private,"Republic Services, Inc.","Republic Services, Inc.",1997,2067,Open,318.9,83,,,"28,041,435","9,243,125",2019,"421,445",2019,No,Not used,No,3.87,Yes,2.374,2019,52.3,Yes,1,,,"12/08-33 extraction wells, 1 condensate sump, and a utility flare.; 2012-71 wells, system capacity=4000 acfm.; 1/14-Zink candlestick flare was installed in 2003.",,,180771-0,Operational,Project #1,11/26/13,,Electricity,Reciprocating Engine,,(3) CAT G3520C engines,4.8,4.8,,,Tennessee Valley Authority (TVA),EDL,EDL,"Caterpillar, Inc.",No,0.2169,0.0251
,30,Saraland SLF,,AL,,,Mobile,,,,No,No,No,No,No,No,Public,"City of Saraland, AL","City of Saraland, AL",1969,1993,Closed,,,,,,"850,705",,"13,633",,Unknown,Not used,No,,No,,,,No,,,,,,,85-0,Low Potential,,,,Unknown,Unknown,,,,,,,,,,,No,,
1004860,11821,Scottsboro Landfill,,AL,650 County Road 412,Hollywood,Jackson,35768,34.756,-85.919,No,No,No,No,No,No,Public,"City of Scottsboro, AL","City of Scottsboro, AL",1970,2025,Open,,97,,65,,"1,045,610",2019,"46,266",2019,Yes,Several times per year,No,0.331,Yes,0.229,2018,45.7,Yes,,,,"11/10-Installing 12 wells and a flare.; 2012-12 wells, system capacity=400 acfm.",,,181050-0,Operational,Project #1,9/7/11,,Electricity,Reciprocating Engine,,500-kW generator,0.45,0.5,,,,"City of Scottsboro, AL",,,Yes,0.0203,0.0024
,12,Shannon SLF,,AL,2785 Shannon Oxmoor Road,Birmingham,Jefferson,35211,33.42488,-86.85479,No,No,No,No,No,No,Public,"Jefferson County, AL","Jefferson County, AL",1972,1993,Closed,,,,,,"9,324,502",,,,Unknown,Not used,No,,No,,,,No,,,,,,,67-0,Low Potential,,,,Unknown,Unknown,,,,,,,,,,,No,,
1007082,5,Shelby County Highway 70 Landfill,(Sheala) SLF,AL,"4154 Highway 70
401 Landfill Road",Columbiana,Shelby,35051,33.171785,-86.687566,No,No,No,No,No,No,Public,"Shelby County, AL","Shelby County, AL",1997,2055,Open,89.5,35.5,60,50,"4,520,250","3,395,576",2019,"186,533",2019,No,Not used,No,1.04,Yes,0.614,2019,49,Yes,,0.614,2019,,0.0499,0.0058,60-0,Candidate,,,,Unknown,Unknown,,,,,,,,,,,No,,
,32,Shoals Solid Waste Disposal Authority (SSWDA) LF,Colbert County SLF,AL,2015 Missouri Street Highway 43 S,Tuscumbia,Colbert,35674,34.694,-87.6609,No,No,No,No,No,No,Public,"Shoals Solid Waste Disposal Authority, AL","Colbert County Commission, AL",1967,2021,Open,130,60,125,100,"5,300,000","3,200,000",2009,"200,000",2009,Unknown,Not used,No,,Yes,,,20,Yes,,0.32,,"8/10-Collection system for 1/3 of site online 6/10.; 11/10-74 wells installed but shut down 20 of them due to leaks in system, plan to add more wells in 2011.",,,87-0,Low Potential,,,,Unknown,Unknown,,,,,,,,"Blue Source, LLC; CDG Engineers & Associates",,,No,,
1006790,7,Star Ridge Landfill,Acmar Coal County SLF; Acmar Regional Landfill MSWLF,AL,3301 Acmar Road,Moody,St. Clair,35004,33.60527,-86.51658,No,No,No,No,No,No,Private,"Waste Management, Inc.","Waste Management, Inc.",1983,2131,Open,308,47.1,,75,"37,005,755","4,956,062",2019,"243,941",2019,Yes,Several times per year,No,2.01,Yes,0.975,2019,47.2,Yes,1,0.975,2020,"9/10-33 vertical & 3 horizontal wells, system installed in 1999, 1 candlestick flare.; 2010-52 wells, system capacity=1800 acfm.",0.0793,0.0092,201484-0,Candidate,,,,Unknown,Unknown,,,,,,,,,,,Unknown,,
1006790,7,Star Ridge Landfill,Acmar Coal County SLF; Acmar Regional Landfill MSWLF,AL,3301 Acmar Road,Moody,St. Clair,35004,33.60527,-86.51658,No,No,No,No,No,No,Private,"Waste Management, Inc.","Waste Management, Inc.",1983,2131,Open,308,47.1,,75,"37,005,755","4,956,062",2019,"243,941",2019,Yes,Several times per year,No,2.01,Yes,0.975,2019,47.2,Yes,1,0.975,2020,"9/10-33 vertical & 3 horizontal wells, system installed in 1999, 1 candlestick flare.; 2010-52 wells, system capacity=1800 acfm.",,,62-0,Shutdown,Project #1,1/11/07,4/1/09,Direct,Direct Thermal,,"~6-mile pipeline to brick kilns, innovative kiln technology (dual burner system)",,,1.08,,Jenkins Brick Company,,,"Fluid Components International (FCI); Perennial Energy, Inc.",Yes,,
1006790,7,Star Ridge Landfill,Acmar Coal County SLF; Acmar Regional Landfill MSWLF,AL,3301 Acmar Road,Moody,St. Clair,35004,33.60527,-86.51658,No,No,No,No,No,No,Private,"Waste Management, Inc.","Waste Management, Inc.",1983,2131,Open,308,47.1,,75,"37,005,755","4,956,062",2019,"243,941",2019,Yes,Several times per year,No,2.01,Yes,0.975,2019,47.2,Yes,1,0.975,2020,"9/10-33 vertical & 3 horizontal wells, system installed in 1999, 1 candlestick flare.; 2010-52 wells, system capacity=1800 acfm.",,,62-1,Shutdown,"Project #1, De-Expansion #1",3/15/12,12/31/20,Direct,Direct Thermal,,"~6-mile pipeline to brick kilns, innovative kiln technology (dual burner system)",,,0.72,,Acme Brick,,,"Fluid Components International (FCI); Perennial Energy, Inc.",No,,
1006183,11581,"Stones Throw Landfill, LLC",Tallassee Waste Disposal Center; Sunflower Landfill Inc.,AL,1303 Washington Boulevard,Tallassee,Tallapoosa,36078,32.5154,-85.8311,No,No,No,No,No,No,Private,GFL Environmental USA Inc.,GFL Environmental USA Inc.,1982,2047,Open,124.6,45.3,,,"26,921,459","6,421,190",2019,"447,963",2019,No,Not used,No,2.02,Yes,1.639,2019,50.4,Yes,,1.639,2019,"9/09-GCCS under construction, expected to be operational by 1/31/10.; 1/11-LFG system was completed during summer 2010.; 2012-31 wells, system capacity=2000 acfm.",0.1333,0.0154,181025-0,Candidate,,,,Unknown,Unknown,,,,,,,,Sustainable Energy Solutions LLC,,,No,,
1007796,2204,Three Corners Landfill,,AL,2205 County Road 6,Piedmont,Cherokee,36272,33.9962,-85.7254,No,No,No,No,No,No,Private,"Waste Management, Inc.","Waste Management, Inc.",1998,2142,Open,,67,,,"39,848,970","5,067,552",2019,"518,009",2019,Yes,Several times per year,No,2.07,Yes,1.349,2019,45.7,Yes,,1.349,2019,"2012-38 wells, system capacity=3000 scfm.",0.1097,0.0127,180288-0,Candidate,,,,Unknown,Unknown,,,,,,,,,,,No,,
1007274,21,Timberlands Landfill,Escambia County Environmental Corporation; Escambia SLF,AL,22800 Highway 41,Brewton,Escambia,36426,31.2593,-87.1923,No,No,No,No,No,No,Private,Escambia County Environmental Corp.,"Republic Services, Inc.",1993,2066,Open,,105.6,,,"22,340,335","13,937,248",2019,"249,657",2019,No,Not used,No,6.27,Yes,2.109,2019,45.9,Yes,,2.109,2019,"2012-95 wells, system capacity=4000 acfm.",0.1715,0.0199,76-0,Candidate,,,,Unknown,Unknown,,,,,,,,,,,No,,
1011271,11982,"Turkey Trot Landfill, LLC",,AL,2328 Mannish Ryan Road,Citronelle,Washington,36522,31.15848,-88.19,No,No,No,No,No,No,Private,GFL Environmental USA Inc.,GFL Environmental USA Inc.,2010,2144,Open,300,,,,"23,280,092","1,852,870",2019,"203,981",2019,Yes,Occasionally but not every year,No,,Yes,0.245,2019,47.9,Yes,,0.245,2019,,0.0199,0.0023,181079-0,Candidate,,,,Unknown,Unknown,,,,,,,,,,,No,,
,33,Valley View SLF,Stevenson SLF,AL,,Stevenson,Jackson,35772,,,No,No,No,No,No,No,Private,"Waste Management, Inc.","Waste Management, Inc.",1979,1995,Closed,15,,,,,"752,393",,"18,241",,Unknown,Not used,No,,Yes,,,50,Yes,,,,,,,88-0,Low Potential,,,,Unknown,Unknown,,,,,,,,"Waste Management, Inc.",,,No,,
,2015,Walker County Landfill (Carbon Hill),,AL,,Jasper,Walker,,33.875,-87.2465,No,No,No,No,No,No,Public,"Walker County, AL","Walker County, AL",,,Closed,57,,,,,,,"3,575",,Unknown,Not used,No,,No,,,,No,,,,,,,167100-0,Unknown,,,,Unknown,Unknown,,,,,,,,,,,No,,
,2009,Willow Ridge Landfill,Haleyville Regional Landfill,AL,10512 Highway 13,Haleyville,Winston,35565,34.17569,-87.60779,No,No,No,No,No,No,Public,Haleyville Solid Waste Disposal Authority,"Republic Services, Inc.",1983,2050,Open,265,,,,,,,"47,190",,Unknown,Not used,No,,No,,,,No,,,,,,,167094-0,Unknown,,,,Unknown,Unknown,,,,,,,,,,,No,,
,11542,Ashley County Landfill,,AR,309 Ashley 438 Road,Hamburg,Ashley,71646,33.212,-91.84759,No,No,No,No,No,No,Public,"Ashley County, AR",,,,Open,20,,,,,,,,,Unknown,Not used,No,,Unknown,,,,Unknown,,,,,,,181012-0,Unknown,,,,Unknown,Unknown,,,,,,,,,,,No,,
1002222,11550,Cherokee Village Landfill,Cherokee Sanitary Landfill,AR,100 Landfill Road,Cherokee Village,Fulton,72529,36.28126,-91.63128,No,No,No,No,No,No,Private,"Waste Connections, Inc.","Waste Connections, Inc.",1975,2041,Open,90,31.1,,,"6,490,730","2,696,637",2019,"172,947",2019,No,Not used,No,0.942,No,,,,No,,,,,0.0766,0.0089,181020-0,Candidate,,,,Unknown,Unknown,,,,,,,,,,,No,,
1005318,11544,City of Conway Landfill,,AR,4550 Highway 64 West,Conway,Faulkner,72032,35.1119,-92.5068,No,No,No,No,No,No,Public,"City of Conway, AR",,1991,2070,Open,125,66,,,"8,301,177","3,132,959",2019,"55,430",2019,No,Not used,No,1.33,No,,,,No,,,,,0.1082,0.0125,181014-0,Candidate,,,,Unknown,Unknown,,,,,,,,,,,No,,
,11547,City of Helena - West Helena Regional LF,,AR,1448 B Phillips Highway 217,West Helena,Phillips,72390,34.56726,-90.629,No,No,No,No,No,No,Public,"City of Helena - West Helena, AR",,,,Open,37,,,,,,,,,Unknown,Not used,No,,Unknown,,,,Unknown,,,,,,,181017-0,Unknown,,,,Unknown,Unknown,,,,,,,,,,,No,,
,11541,City of Hope Landfill,,AR,3759 Highway 67 West,Hope,Hempstead,71801,33.6422,-93.6781,No,No,No,No,No,No,Public,"City of Hope, AR",,,,Open,82.5,,,,"1,110,000",,,,,Unknown,Not used,No,,Unknown,,,,Unknown,,,,,,,181011-0,Unknown,,,,Unknown,Unknown,,,,,,,,,,,No,,
1011631,11546,City of Morrilton Landfill,,AR,51 Dump Road,Morrilton,Conway,72110,35.1297,-92.6976,No,No,No,No,No,No,Public,"City of Morrilton, AR",,1994,2050,Open,30,,,,"1,367,651","844,621",2019,"64,170",2019,No,Several times per year,No,,No,,,,Unknown,,,,,,,181016-0,Future Potential,,,,Unknown,Unknown,,,,,,,,,,,No,,
1005397,2291,Craighead County Solid Waste Disposal Authority LF,Legacy Landfill,AR,238 County Road 476,Jonesboro,Craighead,72404,35.719434,-90.68862,No,No,No,No,No,No,Public,Craighead County Solid Waste Disposal Authority,Craighead County Solid Waste Disposal Authority,1991,2030,Open,310,60.9,,100,"4,050,450","2,349,968",2019,"94,751",2019,Yes,Several times per year,No,1.08,Yes,0.57,2019,50.2,Yes,,0.57,2019,,0.0464,0.0054,180383-0,Candidate,,,,Unknown,Unknown,,,,,,,,,,,No,,
1002732,10500,Crittenden County Sanitary Landfill,,AR,1299 Kuhn Road,West Memphis,Crittenden,72301,35.13597,-90.25606,No,No,No,No,No,No,Public,"Crittenden County, AR","Santek Environmental, Inc.",1989,2032,Open,,52,,,"3,887,482","2,185,487",2019,"81,285",2019,No,Not used,No,0.83,No,,,,No,,,,,0.0675,0.0078,180902-0,Candidate,,,,Unknown,Unknown,,,,,,,,,,,No,,
1003406,2282,Eco-Vista Landfill,Tontitown Landfill,AR,2210 Waste Management Drive,Springdale,Washington,72762,36.140147,-94.256073,No,No,No,No,No,No,Private,"Waste Management, Inc.","Waste Management, Inc.",1980,2024,Open,147,124.9,,120,"14,781,980","9,509,704",2019,"592,426",2019,No,Not used,No,2.7,Yes,2.457,2019,52.1,Yes,2,0,2018,"4/07-Flare was lit October 2001.; 2012-140 wells, system capacity=6150 acfm.",,,180372-0,Operational,Project #1,11/1/10,,Electricity,Reciprocating Engine,,(5) 800-kW Caterpillar 3516s,3.8,4,2.086,,Arkansas Electric Cooperative Corporation,"WM Renewable Energy, LLC",,"Caterpillar, Inc.",Yes,0.1717,0.0199
1003406,2282,Eco-Vista Landfill,Tontitown Landfill,AR,2210 Waste Management Drive,Springdale,Washington,72762,36.140147,-94.256073,No,No,No,No,No,No,Private,"Waste Management, Inc.","Waste Management, Inc.",1980,2024,Open,147,124.9,,120,"14,781,980","9,509,704",2019,"592,426",2019,No,Not used,No,2.7,Yes,2.457,2019,52.1,Yes,2,0,2018,"4/07-Flare was lit October 2001.; 2012-140 wells, system capacity=6150 acfm.",,,201449-0,Construction,Project #2,12/31/20,,Renewable Natural Gas,Vehicle Fuel,Pipeline Injection,,,,,,,,,,Unknown,,
,11441,EMS Class 1 Landfill,,AR,203 Possum Waller Road,DeWitt,Arkansas,72042,34.311,-91.272,No,No,No,No,No,No,Private,Eaton-Moery Environmental Services,,,,Open,30.5,,,,,,,,,Unknown,Not used,No,,Unknown,,,,Unknown,,,,,,,181003-0,Unknown,,,,Unknown,Unknown,,,,,,,,,,,No,,
1006026,2052,Fort Smith SLF,,AR,5900 Commerce Road,Fort Smith,Sebastian,72916,35.2926,-94.3704,No,No,No,No,No,No,Public,"City of Fort Smith Department of Sanitation, AR","City of Fort Smith Department of Sanitation, AR",1981,2060,Open,555,148.2,160,80,"47,823,137","10,034,620",2019,"250,630",2019,No,Not used,No,,Yes,4.387,2019,59.3,Yes,1,0.297,2019,"8/07-GCCS consists of 70 vertical wells, 13 horizontal wells, & 63,000 linear feet of collection pipe, system is installed on an 80-acre closed landfill and an adjacent 550-acre operating landfill.; 2012-146 wells, system capacity=3000 acfm.",,,170802-0,Shutdown,Project #1,6/1/98,4/1/05,Direct,Direct Thermal,,sold to private users MacSteel for pre-heat and Owens Corning for oven,,,0.474,,MacSteel; Owens Corning Fibreglass,NEO Corporation,,,No,,
1006026,2052,Fort Smith SLF,,AR,5900 Commerce Road,Fort Smith,Sebastian,72916,35.2926,-94.3704,No,No,No,No,No,No,Public,"City of Fort Smith Department of Sanitation, AR","City of Fort Smith Department of Sanitation, AR",1981,2060,Open,555,148.2,160,80,"47,823,137","10,034,620",2019,"250,630",2019,No,Not used,No,,Yes,4.387,2019,59.3,Yes,1,0.297,2019,"8/07-GCCS consists of 70 vertical wells, 13 horizontal wells, & 63,000 linear feet of collection pipe, system is installed on an 80-acre closed landfill and an adjacent 550-acre operating landfill.; 2012-146 wells, system capacity=3000 acfm.",,,180840-0,Operational,Project #2,5/11/06,,Renewable Natural Gas,Vehicle Fuel,Pipeline Injection,"Physical solvent process with patented enhancements to remove CO2, H2O, H2S, siloxanes, and other impurities from LFG, RNG is transported and sold into adjoining natural gas pipeline to be used for vehicle fuel",,,2.64,,"Arkansas Oklahoma Gas Corporation; Element Markets, LLC; Morrow Renewables, LLC","Cambrian Energy Development LLC; Morrow Renewables, LLC","Cambrian Energy Development LLC; Morrow Renewables, LLC",,No,0.2311,0.0208
1006026,2052,Fort Smith SLF,,AR,5900 Commerce Road,Fort Smith,Sebastian,72916,35.2926,-94.3704,No,No,No,No,No,No,Public,"City of Fort Smith Department of Sanitation, AR","City of Fort Smith Department of Sanitation, AR",1981,2060,Open,555,148.2,160,80,"47,823,137","10,034,620",2019,"250,630",2019,No,Not used,No,,Yes,4.387,2019,59.3,Yes,1,0.297,2019,"8/07-GCCS consists of 70 vertical wells, 13 horizontal wells, & 63,000 linear feet of collection pipe, system is installed on an 80-acre closed landfill and an adjacent 550-acre operating landfill.; 2012-146 wells, system capacity=3000 acfm.",,,180840-1,Operational,"Project #2, Expansion #1",1/1/18,,Renewable Natural Gas,Vehicle Fuel,Pipeline Injection,"Physical solvent process with patented enhancements to remove CO2, H2O, H2S, siloxanes, and other impurities from LFG, RNG is transported and sold into adjoining natural gas pipeline to be used for vehicle fuel",,,1.45,,"Arkansas Oklahoma Gas Corporation; Element Markets, LLC; Morrow Renewables, LLC","Cambrian Energy Development LLC; Morrow Renewables, LLC","Cambrian Energy Development LLC; Morrow Renewables, LLC",,No,0.1269,0.0114
,11442,Jackson County Landfill,,AR,2069 Jackson CR-265,Amagon,Jackson,72005,35.5894,-91.0922,No,No,No,No,No,No,Public,"Jackson County, AR",,,,Open,27,,,,"841,045",,,,,Unknown,Not used,No,,Unknown,,,,Unknown,,,,,,,181004-0,Low Potential,,,,Unknown,Unknown,,,,,,,,,,,No,,
1003615,2283,Jefferson County Landfill,,AR,6000 Gravel Pit Road,White Hall,Jefferson,71602,34.34676,-92.19214,No,No,No,No,No,No,Private,"Waste Management, Inc.",,1992,2036,Open,66,45.1,,100,"5,845,066","3,616,314",2019,"120,297",2019,Yes,Occasionally but not every year,No,1.5,Yes,0.887,2019,51.4,Yes,1,0.887,2019,"2012-14 wells, system capacity=2000 acfm.",0.0721,0.0084,180373-0,Candidate,,,,Unknown,Unknown,,,,,,,,,,,No,,
1004543,2093,Little Rock City SW Landfill,City of Little Rock Landfill,AR,10803 Ironton Cut Off Road,Little Rock,Pulaski,72206,34.65129,-92.30241,No,No,No,Yes,No,No,Public,"City of Little Rock, AR","City of Little Rock, AR",1976,2073,Open,110,49.6,240,100,"7,751,457","3,474,826",2018,"123,814",2018,Yes,Several times per year,No,1.52,Yes,0.533,2018,37.5,Yes,,0.533,2018,"8/03-One small (vent) flare at each of the 4 pump houses to prevent explosive gases.; 9/07-New 3rd flare under construction along with GCCS, vent flares will be shut down.; 2012-16 wells, system capacity=1200 acfm.",,,180152-0,Shutdown,Project #1,4/1/08,2/1/16,Direct,Direct Thermal,,"LFG burned in (2) rotary kilns to heat clay, which is used in the manufacturing of aluminum sulfate, ~1.1 mile pipeline",,,0.576,,GEO Specialty Chemicals,"Johnson Controls, Inc.",,,No,,
1004543,2093,Little Rock City SW Landfill,City of Little Rock Landfill,AR,10803 Ironton Cut Off Road,Little Rock,Pulaski,72206,34.65129,-92.30241,No,No,No,Yes,No,No,Public,"City of Little Rock, AR","City of Little Rock, AR",1976,2073,Open,110,49.6,240,100,"7,751,457","3,474,826",2018,"123,814",2018,Yes,Several times per year,No,1.52,Yes,0.533,2018,37.5,Yes,,0.533,2018,"8/03-One small (vent) flare at each of the 4 pump houses to prevent explosive gases.; 9/07-New 3rd flare under construction along with GCCS, vent flares will be shut down.; 2012-16 wells, system capacity=1200 acfm.",0.0433,0.005,201461-0,Candidate,,,,Unknown,Unknown,,,,,,,,,,,Unknown,,
1004480,11421,Mississippi County LF,,AR,1695 East CR-506,Luxora,Mississippi,72358,35.78,-89.97,No,No,No,No,No,No,Public,"Mississippi County, AR",,1980,2087,Open,96.5,27,,,,"2,380,027",2019,"73,981",2019,No,Several times per year,No,0.932,No,,,,No,,,,,0.0758,0.0088,181000-0,Candidate,,,,Unknown,Unknown,,,,,,,,,,,No,,
1005898,2293,Modelfill Landfill,Worth James Landfill,AR,3817 Mabelvale Pike,Little Rock,Pulaski,72204,34.7124,-92.3318,No,No,No,No,No,No,Private,"Republic Services, Inc.","Republic Services, Inc.",1980,2012,Closed,116.4,116,,,"5,657,857","5,597,448",2011,"72,310",2011,No,Not used,No,2.32,Yes,0.836,2019,45.8,Yes,1,0.836,2019,"8/06-58 vertical extraction wells, (1) utility candlestick flare.; 2012-111 wells, system capacity=3578 acfm.",,,180385-0,Low Potential,,,,Unknown,Unknown,,,,,,,,,,,No,,
1006470,11543,NABORS Landfill,,AR,1320 RLH Landfill Road,Mountain Home,Baxter,72653,36.4639,-92.45196,No,No,No,No,No,No,Public,Northwest AR RSWMD,,,2015,Closed,56,,,,"1,672,800",,,,,Unknown,Not used,No,,No,,,,No,,,,,,,181013-0,Unknown,,,,Unknown,Unknown,,,,,,,,,,,No,,
1005319,11280,Northeast AR RSWMD Landfill Phases 2 & 3,,AR,1810 Greene 890 Road,Paragould,Greene,72450,36.085,-90.4539,No,No,No,No,No,No,Public,Northeast AR RSWMD,,1979,2031,Open,,207.4,,,"3,922,190","2,775,021",2019,"82,815",2019,No,Not used,No,1.02,No,,,,No,,,,4/09-System to be in place in 2010.,0.083,0.0096,180987-0,Candidate,,,,Unknown,Unknown,,,,,,,,,,,No,,
1007681,2284,Ozark Ridge Landfill,Yell County Landfill,AR,"10140 Ozark Ridge Access Lane
County Road 47 (South New Hope Road) and Hwy 7",Danville,Yell,72833,35.09,-93.2079,No,No,No,No,No,No,Private,"Waste Management, Inc.","Waste Management, Inc.",1986,2058,Open,66,46.2,,80,"6,189,391","3,132,420",2019,"84,246",2019,Yes,Several times per year,No,1.21,Yes,0.321,2019,49.6,Yes,1,0.321,2019,"2012-18 wells, system capacity=2000 acfm.",0.0261,0.003,180374-0,Candidate,,,,Unknown,Unknown,,,,,,,,,,,No,,
1004544,11545,"Rolling Meadows Landfill, Inc.",,AR,1420 Hamric Road,Hazen,Prairie,72064,34.8476,-91.59002,No,No,No,No,No,No,Private,WCA Waste Corporation,,1991,2096,Open,105,40,80,40,"26,993,821","3,767,181",2019,"103,134",2019,Yes,Several times per year,No,1.67,No,,,,No,,,,,0.1358,0.0157,181015-0,Candidate,,,,Unknown,Unknown,,,,,,,,,,,No,,
1006513,11548,Saline County RWMD LF,Benton LF,AR,18511 W. Sardis Road,Bauxite,Saline,72011,34.5606,-92.4818,No,No,No,No,No,No,Private,"Republic Services, Inc.",,1992,2042,Open,,51.5,,,"8,075,586","4,337,789",2019,"196,492",2019,No,Not used,No,1.41,Yes,0.131,2019,48,Yes,1,0.131,2019,2012-Passive vents/flares only.,0.0107,0.0012,181018-0,Candidate,,,,Unknown,Unknown,,,,,,,,,,,No,,
1007614,20802,Shannon Road Landfill,,AR,7700 Shannon Road,Pine Bluff,Jefferson,71603,34.204169,-92.09412,No,No,No,No,No,No,Private,"Waste Management, Inc.",,1976,1992,Closed,,,,,"2,443,918","2,443,913",1992,"143,760",1992,No,Not used,No,,No,,,,No,,,,,,,201026-0,Low Potential,,,,Unknown,Unknown,,,,,,,,,,,Unknown,,
1007896,2043,Two Pine Landfill,Phase 1 and Phase 2,AR,100 Two Pine Drive,North Little Rock,Pulaski,72117,34.8371,-92.1497,No,No,No,No,No,No,Private,"Waste Management, Inc.","Waste Management, Inc.",1981,2061,Open,145,85,,93,"32,562,361","13,670,630",2019,"455,300",2019,No,Several times per year,No,,Yes,2.111,2019,52.7,Yes,1,,,"5/05-GCCS installed over ~2/3 of site.; 9/10-84 wells over 60 acres, system installed in 1996, 1 open flare.; 2014-117 wells, system capacity=4400 scfm.",,,167128-0,Operational,Project #1,10/1/06,,Electricity,Reciprocating Engine,,"(6) 1,425 horsepower Caterpillar 3516 engines at 800 kW each",3.75,4.8,,,North Little Rock Electric Department,"WM Renewable Energy, LLC",,"Caterpillar, Inc.",Yes,0.1694,0.0196
